TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
2064.15,0,95686,NULL,NULL,NULL,NULL,NULL,NULL,1081376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2064.17,0,95687,666.9,3.98,3073.58,1.48,NULL,NULL,32772,784.6,0,145.57,0,784.34,0.01,145.74,0,NULL,NULL
2064.19,0,95688,1473.12,4.05,3048.06,1.49,52515.53,3.15,32768,784.16,0,145.94,0,783.99,0.01,145.85,0,-2.38,0.2
2064.21,0,95689,1364.84,4.05,3055.44,1.5,52720.47,3.62,32768,784.21,0,145.69,0,784.06,0.01,145.69,0,-2.24,0.17
2064.23,0,95690,1261.02,4.04,3059.39,1.5,NULL,NULL,32772,784.26,0,145.63,0,784.14,0.01,145.63,0,NULL,NULL
2064.25,0,95691,1170.47,4.03,3062.75,1.5,53019.73,3.98,32768,784.28,0,145.48,0,784.18,0.01,145.46,0,0.76,0.11
2064.27,0,95692,993.24,4.02,3060.71,1.5,53202.71,4.01,32768,784.36,0,145.37,0,784.27,0.01,145.34,0.01,0.57,0.57
2064.29,0,95693,799.8,4,3063.82,1.5,53567.59,3.8,32768,784.47,0,145.39,0,784.44,0.01,145.36,0.01,1.01,1.57
2064.31,0,95694,833.76,4,3063.76,1.5,53417.11,3.89,32768,784.44,0,145.37,0,784.39,0.01,145.33,0.01,1.15,-0.1
2064.33,0,95695,835.96,4,3068.84,1.5,53170.73,3.94,32768,784.39,0,145.18,0,784.36,0.01,145.1,0.01,0.61,-0.5
2064.35,0,95696,726.49,3.99,3074.51,1.5,53209.54,3.87,32768,784.41,0,145.02,0,784.43,0.01,144.96,0.01,-0.17,-0.41
2064.37,0,95697,642.05,3.99,3076.09,1.5,NULL,NULL,32772,784.47,0,145.11,0,784.52,0.01,145.02,0.01,NULL,NULL
2064.39,0,95698,1866.88,4.09,3101.64,1.49,NULL,NULL,1097732,784.34,0,145.32,0,783.8,0,145.25,0,NULL,NULL
2064.41,0,95699,1750.83,4.09,3115.26,1.5,NULL,NULL,49156,783.46,0,144.95,0,784.03,0,145.22,0,NULL,NULL
2064.43,0,95700,402.67,3.97,3090.79,1.5,NULL,NULL,32772,784.69,0,145.25,0,784.74,0.01,145.14,0.01,NULL,NULL
2064.45,0,95701,817.23,4.01,3114.08,1.5,NULL,NULL,57348,784.64,0,145.37,0,784.37,0,145.43,0,NULL,NULL
2064.47,0,95702,192.78,3.95,3142.88,1.49,NULL,NULL,32772,784.73,0,145.21,0,784.96,0.01,144.97,0.01,NULL,NULL
2064.49,0,95703,-76.46,3.93,3172.72,1.5,NULL,NULL,32772,779.35,0,145.47,0,NULL,NULL,NULL,NULL,NULL,NULL
2064.51,0,95704,376.97,3.93,3081.6,1.42,NULL,NULL,32772,781.61,0,142.69,0,781.87,0,144.15,0,NULL,NULL
2064.53,0,95705,46126.04,6.86,3052.56,1.46,NULL,NULL,1081348,783.42,0,145.96,0,783.41,0,145.87,0,NULL,NULL
2064.55,0,95706,49240,7.02,3039.25,1.48,NULL,NULL,4,783.4,0,146,0,783.35,0,145.92,0,NULL,NULL
2064.57,0,95707,49103.69,7.01,3036.88,1.47,51828.01,7.39,0,783.4,0,145.98,0,783.36,0,145.9,0,0,0.07
2064.6,0,95708,48995.86,7.01,3037.08,1.47,51728.38,7.38,0,783.41,0,145.97,0,783.37,0,145.9,0,0,0.07
2064.62,0,95709,48837.21,7,3039.04,1.47,51603.99,7.37,0,783.41,0,145.95,0,783.38,0,145.88,0,0.01,0.06
2064.64,0,95710,48708.7,6.99,3039.91,1.47,51527.8,7.36,0,783.41,0,145.94,0,783.38,0,145.87,0,0.02,0.05
2064.66,0,95711,48610.46,6.99,3041.92,1.47,51398.03,7.36,0,783.42,0,145.95,0,783.39,0,145.88,0,0.02,0.05
NULL,NULL,95712,NULL,NULL,NULL,NULL,NULL,NULL,98304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-784.41,-146.95
NULL,NULL,95713,NULL,NULL,NULL,NULL,NULL,NULL,98304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-784.41,-146.95
NULL,NULL,95714,NULL,NULL,NULL,NULL,NULL,NULL,98304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-784.41,-146.95
2064.74,0,95715,48147.97,6.96,3044.47,1.47,51040.99,7.34,0,783.43,0,145.91,0,783.42,0,145.85,0,0.05,0.03
2064.76,0,95716,48046.61,6.96,3046.84,1.47,50919.12,7.33,0,783.44,0,145.92,0,783.42,0,145.86,0,0.05,0.03
2064.78,0,95717,47955.46,6.96,3043.93,1.47,50851.81,7.33,0,783.44,0,145.91,0,783.42,0,145.85,0,0.06,0.02
2064.8,0,95718,47743.56,6.94,3046.99,1.47,50739.75,7.31,0,783.45,0,145.87,0,783.45,0,145.83,0,0.07,0
2064.82,0,95719,47757.37,6.95,3044.9,1.47,50694.65,7.32,0,783.44,0,145.89,0,783.43,0,145.84,0,0.06,0.01
2064.84,0,95720,47593.4,6.94,3043.63,1.47,50559.05,7.31,0,783.45,0,145.87,0,783.44,0,145.83,0,0.07,0.01
2064.86,0,95721,47496.41,6.93,3045.87,1.47,50462.88,7.3,0,783.45,0,145.87,0,783.45,0,145.83,0,0.07,0.01
2064.88,0,95722,47965.66,6.95,3036.39,1.49,NULL,NULL,1048576,783.26,0,146.15,0,783.13,0,146.05,0,-0.18,0.21
2064.9,0,95723,48153.86,6.96,3035.62,1.49,50422.18,7.33,0,783.25,0,146.18,0,783.11,0,146.08,0,-0.19,0.24
2064.92,0,95724,48030.9,6.96,3038.9,1.49,50297.39,7.32,0,783.26,0,146.17,0,783.11,0,146.07,0,-0.18,0.23
2064.94,0,95725,47949.96,6.95,3036.58,1.49,50221.73,7.32,0,783.26,0,146.17,0,783.13,0,146.07,0,-0.17,0.22
2064.96,0,95726,47839.73,6.95,3036.75,1.49,50133.97,7.32,0,783.28,0,146.15,0,783.15,0,146.05,0,-0.16,0.21
2064.98,0,95727,47728.01,6.95,3033.75,1.49,50026.09,7.32,0,783.29,0,146.15,0,783.16,0,146.04,0,-0.15,0.2
2065,0,95728,47624.06,6.94,3037.79,1.48,49924.58,7.31,0,783.29,0,146.14,0,783.16,0,146.04,0,-0.15,0.19
2065.02,0,95729,47546.37,6.94,3033.66,1.49,49836.03,7.31,0,783.29,0,146.14,0,783.16,0,146.04,0,-0.15,0.19
2065.04,0,95730,47445.17,6.93,3038.75,1.48,49750.98,7.3,0,783.3,0,146.13,0,783.17,0,146.03,0,-0.14,0.18
2065.07,0,95731,47357.34,6.92,3038.71,1.49,49653.65,7.29,0,783.3,0,146.13,0,783.17,0,146.03,0,-0.14,0.18
2065.09,0,95732,47270.07,6.92,3040.45,1.48,49595.88,7.29,0,783.31,0,146.12,0,783.19,0,146.02,0,-0.13,0.17
2065.11,0,95733,47198.53,6.92,3042.47,1.48,49514.45,7.29,0,783.31,0,146.12,0,783.19,0,146.02,0,-0.13,0.18
2065.13,0,95734,47122.56,6.91,3041.62,1.48,49484.58,7.28,0,783.31,0,146.11,0,783.19,0,146.01,0,-0.13,0.17
2065.15,0,95735,47007.82,6.91,3037.14,1.49,49373.34,7.28,0,783.32,0,146.1,0,783.21,0,146,0,-0.12,0.16
2065.17,0,95736,46923.85,6.91,3039.76,1.49,49301.23,7.28,0,783.33,0,146.1,0,783.22,0,146,0,-0.11,0.16
2065.19,0,95737,46838.78,6.9,3040.45,1.48,49213.81,7.27,0,783.33,0,146.09,0,783.23,0,145.99,0,-0.11,0.15
2065.21,0,95738,46728.09,6.89,3039.83,1.48,49130.44,7.26,0,783.34,0,146.08,0,783.25,0,145.98,0,-0.09,0.14
2065.23,0,95739,46668.31,6.89,3042.89,1.48,49080.03,7.26,0,783.34,0,146.07,0,783.25,0,145.97,0,-0.09,0.13
2065.25,0,95740,46599.79,6.89,3042.89,1.48,49010.13,7.26,0,783.35,0,146.07,0,783.26,0,145.97,0,-0.08,0.13
2065.27,0,95741,46533.85,6.89,3042.15,1.48,48976.53,7.26,0,783.35,0,146.06,0,783.26,0,145.96,0,-0.08,0.12
2065.29,0,95742,46413.77,6.88,3040.51,1.48,48893.41,7.25,0,783.36,0,146.03,0,783.29,0,145.94,0,-0.06,0.11
2065.31,0,95743,46360.09,6.88,3047.76,1.48,48859.72,7.25,0,783.37,0,146.01,0,783.3,0,145.93,0,-0.05,0.1
2065.33,0,95744,46303.12,6.88,3044.52,1.48,48810.12,7.25,0,783.37,0,146,0,783.31,0,145.92,0,-0.04,0.09
2065.35,0,95745,46292.92,6.88,3044.54,1.48,48812.48,7.25,0,783.37,0,146,0,783.31,0,145.92,0,-0.04,0.09
2065.37,0,95746,46247.88,6.87,3045.29,1.48,48786.31,7.24,0,783.38,0,145.99,0,783.32,0,145.91,0,-0.03,0.09
2065.39,0,95747,46212.01,6.87,3046.57,1.47,48773.47,7.24,0,783.38,0,145.98,0,783.33,0,145.91,0,-0.03,0.08
2065.41,0,95748,46228.75,6.87,3046.55,1.47,48820.61,7.24,0,783.39,0,145.97,0,783.33,0,145.9,0,-0.02,0.07
2065.43,0,95749,46154.11,6.87,3047.03,1.48,48758.53,7.24,0,783.4,0,145.96,0,783.36,0,145.89,0,-0.01,0.06
2065.45,0,95750,46093.67,6.86,3048.33,1.47,48739.54,7.23,0,783.4,0,145.95,0,783.36,0,145.88,0,0,0.06
2065.47,0,95751,46080.42,6.87,3046.95,1.48,48771.44,7.24,0,783.41,0,145.94,0,783.37,0,145.87,0,0.01,0.05
2065.49,0,95752,46166.73,6.87,3047.16,1.48,48836.71,7.24,0,783.41,0,145.94,0,783.37,0,145.87,0,0.01,0.05
2065.51,0,95753,46059.11,6.87,3046.76,1.48,48729.07,7.24,0,783.41,0,145.94,0,783.38,0,145.87,0,0.01,0.05
2065.54,0,95754,46023.22,6.86,3046.83,1.48,48721.52,7.23,0,783.42,0,145.93,0,783.39,0,145.86,0,0.03,0.04
2065.56,0,95755,46011.33,6.86,3054.03,1.47,48777.08,7.23,0,783.42,0,145.9,0,783.39,0,145.84,0,0.03,0.02
2065.58,0,95756,45940.77,6.86,3050.56,1.47,48753.93,7.22,0,783.43,0,145.87,0,783.41,0,145.82,0,0.04,0
2065.6,0,95757,45992.91,6.86,3052.82,1.47,48864.45,7.23,0,783.43,0,145.86,0,783.43,0,145.82,0,0.06,0
2065.62,0,95758,46352.21,6.88,3050.69,1.48,NULL,NULL,1048576,783.29,0,146.13,0,783.17,0,146.02,0,-0.15,0.18
2065.64,0,95759,46894.62,6.9,3047.03,1.48,49006.68,7.27,0,783.21,0,146.2,0,783.05,0,146.12,0,-0.23,0.28
2065.66,0,95760,46945.19,6.9,3045.01,1.49,49057.04,7.27,0,783.22,0,146.19,0,783.07,0,146.11,0,-0.22,0.26
2065.68,0,95761,47023.75,6.91,3045.67,1.49,49106.51,7.27,0,783.23,0,146.19,0,783.08,0,146.11,0,-0.21,0.26
2065.7,0,95762,47019.35,6.91,3043.61,1.49,49119.38,7.27,0,783.24,0,146.18,0,783.1,0,146.09,0,-0.19,0.24
2065.72,0,95763,47065.22,6.91,3042.8,1.49,49209.23,7.28,0,783.25,0,146.17,0,783.11,0,146.07,0,-0.18,0.23
2065.74,0,95764,47098.68,6.91,3044.1,1.49,49284.24,7.28,0,783.26,0,146.16,0,783.12,0,146.06,0,-0.18,0.21
2065.76,0,95765,47160.67,6.92,3048.07,1.49,49363.95,7.29,0,783.27,0,146.16,0,783.13,0,146.06,0,-0.17,0.21
2065.78,0,95766,47216.15,6.92,3045.48,1.48,49383.39,7.29,0,783.27,0,146.15,0,783.14,0,146.05,0,-0.17,0.21
2065.8,0,95767,47275.63,6.92,3046.29,1.49,49488.51,7.29,0,783.29,0,146.14,0,783.16,0,146.04,0,-0.15,0.2
2065.82,0,95768,47366.91,6.93,3047.44,1.49,49567.69,7.3,0,783.29,0,146.13,0,783.17,0,146.03,0,-0.15,0.19
2065.84,0,95769,47423.86,6.93,3053.52,1.48,49664.79,7.29,0,783.3,0,146.12,0,783.18,0,146.01,0,-0.14,0.17
2065.86,0,95770,47564.8,6.94,3049.69,1.48,49850.31,7.31,0,783.32,0,146.1,0,783.21,0,146,0,-0.12,0.16
2065.88,0,95771,47545.95,6.94,3048.56,1.48,49858.29,7.31,0,783.33,0,146.08,0,783.23,0,145.98,0,-0.11,0.14
2065.9,0,95772,47564.11,6.94,3047.85,1.48,49917.95,7.31,0,783.34,0,146.07,0,783.25,0,145.97,0,-0.09,0.13
2065.92,0,95773,47624.58,6.94,3052.2,1.48,50001.56,7.31,0,783.35,0,146.05,0,783.26,0,145.96,0,-0.08,0.12
2065.94,0,95774,47667.45,6.94,3051.73,1.48,50110.21,7.31,0,783.36,0,146.02,0,783.28,0,145.94,0,-0.06,0.1
2065.96,0,95775,47708.41,6.94,3048.85,1.48,50190.37,7.32,0,783.37,0,146,0,783.31,0,145.92,0,-0.04,0.09
2065.98,0,95776,48336.33,6.98,3054.71,1.47,50858.62,7.35,0,783.38,0,145.99,0,783.32,0,145.91,0,-0.03,0.08
2066,0,95777,49598.39,7.04,3051.36,1.48,52241.09,7.42,2048,783.39,0,145.97,0,783.34,0,145.9,0,-0.02,0.07
2066.03,0,95778,48477.03,6.98,3054.29,1.48,51102.88,7.36,0,783.4,0,145.95,0,783.35,0,145.88,0,-0.01,0.06
2066.05,0,95779,48111.31,6.96,3054.21,1.48,50781.28,7.34,0,783.4,0,145.94,0,783.37,0,145.87,0,0,0.05
2066.07,0,95780,48011.16,6.96,3052.32,1.48,50754.34,7.33,0,783.42,0,145.91,0,783.39,0,145.85,0,0.03,0.03
2066.09,0,95781,48033.17,6.96,3057.14,1.47,50828.87,7.33,0,783.43,0,145.9,0,783.41,0,145.84,0,0.04,0.02
2066.11,0,95782,NULL,NULL,NULL,NULL,NULL,NULL,1081376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2066.13,0,95783,48479.86,6.98,3056.88,1.48,51076.76,7.36,0,783.4,0,145.98,0,783.35,0,145.91,0,-0.01,0.08
2066.15,0,95784,48522.57,6.99,3059.38,1.47,51145.44,7.36,0,783.4,0,145.96,0,783.36,0,145.89,0,0,0.07
2066.17,0,95785,48583.11,6.99,3054.37,1.48,51229.82,7.36,0,783.4,0,145.96,0,783.36,0,145.89,0,0,0.06
2066.19,0,95786,48577.03,6.98,3061.34,1.47,51304.15,7.36,0,783.41,0,145.94,0,783.38,0,145.87,0,0.01,0.04
2066.21,0,95787,48653.63,6.99,3056.6,1.47,51414.29,7.37,0,783.41,0,145.92,0,783.38,0,145.86,0,0.01,0.04
2066.23,0,95788,48663.8,6.99,3057.96,1.47,51473.97,7.37,0,783.43,0,145.92,0,783.41,0,145.86,0,0.04,0.03
2066.25,0,95789,48707.13,6.99,3061.19,1.47,51551.4,7.37,0,783.43,0,145.91,0,783.42,0,145.85,0,0.05,0.03
2066.27,0,95790,48785.05,7,3056.71,1.47,51663.82,7.37,0,783.44,0,145.89,0,783.42,0,145.84,0,0.05,0.02
2066.29,0,95791,48808.37,7,3058.27,1.47,51731.6,7.37,0,783.44,0,145.88,0,783.43,0,145.83,0,0.06,0.01
2066.31,0,95792,48822.06,7,3061.24,1.47,51784.01,7.37,0,783.44,0,145.87,0,783.44,0,145.82,0,0.07,0
2066.33,0,95793,48836.86,7,3059.25,1.47,51902.75,7.37,0,783.45,0,145.82,0,783.46,0,145.81,0,0.09,-0.02
2066.35,0,95794,49457.77,7.03,3055.04,1.48,NULL,NULL,1048576,783.3,0,146.11,0,783.19,0,146,0,-0.14,0.16
2066.37,0,95795,49916.02,7.05,3048.53,1.49,52317.88,7.43,0,783.28,0,146.14,0,783.15,0,146.03,0,-0.16,0.19
2066.39,0,95796,49956.29,7.05,3054.17,1.49,52371.42,7.43,0,783.29,0,146.13,0,783.16,0,146.03,0,-0.15,0.18
2066.41,0,95797,50048.33,7.06,3051.08,1.49,52463.71,7.44,0,783.29,0,146.13,0,783.17,0,146.03,0,-0.14,0.18
2066.43,0,95798,50115.13,7.06,3054.74,1.49,52581.72,7.44,0,783.3,0,146.11,0,783.18,0,146.01,0,-0.14,0.17
2066.45,0,95799,50169.98,7.06,3054.43,1.48,52643.04,7.44,0,783.3,0,146.11,0,783.18,0,146.01,0,-0.13,0.17
2066.47,0,95800,50232.33,7.06,3054.61,1.48,52708.63,7.44,0,783.31,0,146.11,0,783.19,0,146.01,0,-0.13,0.17
2066.5,0,95801,50276.63,7.07,3053.82,1.48,52784.18,7.45,0,783.32,0,146.1,0,783.2,0,146,0,-0.12,0.16
2066.52,0,95802,50367.67,7.07,3055.97,1.48,52928.8,7.45,0,783.32,0,146.09,0,783.21,0,145.99,0,-0.12,0.15
2066.54,0,95803,50426.01,7.07,3055.9,1.48,52988.38,7.45,0,783.32,0,146.09,0,783.21,0,145.99,0,-0.12,0.15
2066.56,0,95804,50454.24,7.08,3056.57,1.48,53067.18,7.46,0,783.33,0,146.07,0,783.24,0,145.97,0,-0.1,0.13
2066.58,0,95805,50477.53,7.08,3054.7,1.48,53145.88,7.46,0,783.35,0,146.04,0,783.28,0,145.95,0,-0.07,0.11
2066.6,0,95806,50546.81,7.08,3058.61,1.48,53225.21,7.46,0,783.36,0,146.04,0,783.28,0,145.95,0,-0.07,0.11
2066.62,0,95807,50597.69,7.08,3057.28,1.48,53314.99,7.46,0,783.36,0,146.02,0,783.29,0,145.93,0,-0.06,0.1
2066.64,0,95808,50650.3,7.08,3057.01,1.48,53423.25,7.47,0,783.37,0,145.99,0,783.3,0,145.92,0,-0.05,0.09
2066.66,0,95809,50692.77,7.09,3057.45,1.48,53481.07,7.47,0,783.38,0,145.99,0,783.32,0,145.91,0,-0.04,0.08
2066.68,0,95810,50732.41,7.09,3058.36,1.48,53555.32,7.47,0,783.38,0,145.98,0,783.32,0,145.9,0,-0.03,0.07
2066.7,0,95811,50785.71,7.09,3059.2,1.47,53686.7,7.47,0,783.39,0,145.95,0,783.35,0,145.88,0,-0.01,0.06
2066.72,0,95812,50749.58,7.09,3059.52,1.47,53727.53,7.47,0,783.41,0,145.92,0,783.37,0,145.86,0,0.01,0.03
2066.74,0,95813,50727.87,7.09,3062.42,1.48,53798.09,7.47,0,783.42,0,145.89,0,783.39,0,145.83,0,0.03,0.01
2066.76,0,95814,50782.77,7.09,3063.62,1.47,53865.15,7.47,0,783.43,0,145.89,0,783.41,0,145.84,0,0.04,0.02
2066.78,0,95815,50797.37,7.09,3064.43,1.47,53929.46,7.47,0,783.44,0,145.87,0,783.43,0,145.83,0,0.06,0
2066.8,0,95816,50814.37,7.09,3063.09,1.47,53982.45,7.47,0,783.45,0,145.85,0,783.45,0,145.82,0,0.07,-0.01
2066.82,0,95817,50848,7.09,3063.94,1.47,54074.82,7.47,0,783.45,0,145.81,0,783.45,0,145.8,0,0.08,-0.02
2066.84,0,95818,51589.55,7.13,3058.58,1.48,NULL,NULL,1048576,783.29,0,146.12,0,783.17,0,146.02,0,-0.15,0.18
2066.86,0,95819,51973.13,7.15,3056.59,1.49,54505.82,7.53,0,783.28,0,146.15,0,783.14,0,146.05,0,-0.16,0.2
2066.88,0,95820,52032.71,7.15,3055.74,1.49,54603.93,7.53,0,783.3,0,146.13,0,783.18,0,146.02,0,-0.14,0.18
2066.9,0,95821,52342.47,7.16,3056.9,1.48,54956.23,7.54,0,783.31,0,146.11,0,783.19,0,146.01,0,-0.13,0.17
2066.92,0,95822,52419.57,7.17,3059.69,1.48,55073.54,7.55,0,783.32,0,146.09,0,783.21,0,145.99,0,-0.12,0.15
2066.94,0,95823,52713.89,7.18,3061.25,1.48,55431.42,7.56,0,783.33,0,146.08,0,783.23,0,145.98,0,-0.11,0.14
2066.97,0,95824,52924.09,7.19,3059.29,1.48,55630.74,7.58,0,783.34,0,146.07,0,783.24,0,145.97,0,-0.1,0.13
2066.99,0,95825,52942.45,7.19,3058.39,1.49,55710.2,7.58,0,783.35,0,146.05,0,783.27,0,145.96,0,-0.08,0.12
2067.01,0,95826,52868.74,7.19,3059.1,1.48,55708.84,7.57,0,783.36,0,146.02,0,783.28,0,145.93,0,-0.06,0.1
2067.03,0,95827,52797.29,7.19,3060.86,1.48,55670.97,7.57,0,783.37,0,146,0,783.3,0,145.92,0,-0.05,0.09
2067.05,0,95828,52937.09,7.19,3061.41,1.48,55883.64,7.58,0,783.37,0,145.99,0,783.31,0,145.91,0,-0.04,0.08
2067.07,0,95829,53036.94,7.2,3060.41,1.48,55972.7,7.59,0,783.38,0,145.97,0,783.32,0,145.9,0,-0.03,0.07
2067.09,0,95830,52775.59,7.18,3063.11,1.48,55711.36,7.57,0,783.39,0,145.96,0,783.34,0,145.89,0,-0.02,0.06
2067.11,0,95831,52688.06,7.18,3066.43,1.48,55659.7,7.57,0,783.39,0,145.95,0,783.35,0,145.88,0,-0.01,0.06
2067.13,0,95832,52673.31,7.18,3063.18,1.47,55671.73,7.56,0,783.4,0,145.95,0,783.36,0,145.87,0,-0.01,0.05
2067.15,0,95833,52608.71,7.18,3067.79,1.47,55629.97,7.56,0,783.41,0,145.94,0,783.38,0,145.87,0,0.01,0.04
2067.17,0,95834,52543.63,7.17,3065.66,1.47,55641.21,7.56,0,783.42,0,145.9,0,783.39,0,145.84,0,0.02,0.02
2067.19,0,95835,52572.56,7.18,3064.96,1.47,55693.38,7.56,0,783.43,0,145.88,0,783.41,0,145.83,0,0.04,0.01
2067.21,0,95836,52530.51,7.17,3065.78,1.47,55715.72,7.56,0,783.44,0,145.87,0,783.43,0,145.82,0,0.06,0
2067.23,0,95837,52457.77,7.17,3071.29,1.47,55702.81,7.55,0,783.44,0,145.85,0,783.43,0,145.81,0,0.06,-0.01
2067.25,0,95838,52400.55,7.17,3068.61,1.46,55669.37,7.55,0,783.44,0,145.82,0,783.44,0,145.81,0,0.07,-0.02
2067.27,0,95839,52285.18,7.16,3068.13,1.47,55642.99,7.54,0,783.45,0,145.77,0,783.47,0,145.79,0,0.09,-0.04
2067.29,0,95840,52094.68,7.15,3069.64,1.47,55568.32,7.53,0,783.47,0,145.74,0,783.48,0,145.76,0,0.11,-0.06
2067.31,0,95841,52027.19,7.15,3068.02,1.47,55554.71,7.53,0,783.47,0,145.72,0,783.49,0,145.76,0,0.12,-0.07
2067.33,0,95842,52866.12,7.19,3062.43,1.48,NULL,NULL,1064960,783.31,0,146.09,0,783.2,0,145.99,0,NULL,NULL
2067.35,0,95843,53301.87,7.21,3064.35,1.48,55938.4,7.6,0,783.3,0,146.12,0,783.17,0,146.02,0,-0.14,0.17
2067.37,0,95844,53266.17,7.21,3062.97,1.48,55969.56,7.59,0,783.32,0,146.1,0,783.2,0,146,0,-0.12,0.15
2067.39,0,95845,53235.02,7.21,3061.71,1.48,55938.44,7.59,0,783.32,0,146.09,0,783.21,0,145.99,0,-0.12,0.15
2067.41,0,95846,53178.2,7.2,3063.41,1.48,55892.78,7.59,0,783.33,0,146.08,0,783.23,0,145.98,0,-0.11,0.14
2067.44,0,95847,53097.68,7.2,3066.56,1.48,55909.9,7.59,0,783.34,0,146.05,0,783.25,0,145.95,0,-0.09,0.11
2067.46,0,95848,53030.71,7.2,3065.16,1.48,55835.36,7.58,0,783.35,0,146.03,0,783.27,0,145.94,0,-0.07,0.1
2067.48,0,95849,52970.9,7.19,3065.88,1.48,55768.84,7.58,0,783.36,0,146.02,0,783.28,0,145.94,0,-0.06,0.1
2067.5,0,95850,52902.06,7.19,3062.69,1.49,55742.97,7.58,0,783.37,0,146.01,0,783.3,0,145.93,0,-0.05,0.09
2067.52,0,95851,52824.72,7.18,3068.08,1.48,55724.1,7.57,0,783.38,0,145.99,0,783.32,0,145.91,0,-0.03,0.08
2067.54,0,95852,52775.86,7.19,3063.89,1.48,55674.54,7.57,0,783.38,0,145.97,0,783.32,0,145.9,0,-0.03,0.07
2067.56,0,95853,52670.4,7.18,3068.91,1.47,55606.56,7.56,0,783.39,0,145.96,0,783.34,0,145.89,0,-0.02,0.06
2067.58,0,95854,52584.75,7.18,3067.87,1.47,55538.11,7.56,0,783.4,0,145.95,0,783.35,0,145.88,0,-0.01,0.05
2067.6,0,95855,52489.08,7.17,3069.81,1.47,55512.41,7.55,0,783.4,0,145.93,0,783.36,0,145.86,0,0,0.04
2067.62,0,95856,52397.22,7.17,3066.54,1.47,55453.27,7.55,0,783.41,0,145.91,0,783.38,0,145.85,0,0.01,0.02
2067.64,0,95857,52282.37,7.16,3070.86,1.48,55340.37,7.55,0,783.42,0,145.9,0,783.4,0,145.84,0,0.04,0.02
2067.66,0,95858,52160.97,7.16,3073.1,1.48,55313.06,7.54,0,783.43,0,145.87,0,783.42,0,145.82,0,0.05,0
2067.68,0,95859,52035.08,7.15,3071.26,1.47,55269.98,7.53,0,783.44,0,145.82,0,783.44,0,145.81,0,0.07,-0.02
2067.7,0,95860,51941.91,7.15,3071.61,1.47,55204.86,7.53,0,783.45,0,145.79,0,783.45,0,145.79,0,0.08,-0.03
2067.72,0,95861,51872.26,7.14,3071.64,1.47,55216.53,7.52,0,783.45,0,145.76,0,783.47,0,145.78,0,0.09,-0.05
2067.74,0,95862,51677.04,7.13,3073.63,1.47,55097.65,7.51,0,783.46,0,145.74,0,783.48,0,145.77,0,0.11,-0.06
2067.76,0,95863,51506.67,7.12,3076.42,1.47,54948.3,7.5,0,783.47,0,145.72,0,783.5,0,145.76,0,0.12,-0.07
2067.78,0,95864,51297.25,7.12,3074.47,1.47,54845.17,7.49,0,783.49,0,145.7,0,783.51,0,145.74,0,0.14,-0.09
2067.8,0,95865,51106.24,7.1,3075.99,1.46,54773.9,7.47,0,783.5,0,145.67,0,783.53,0,145.72,0,0.15,-0.11
2067.82,0,95866,52096.35,7.15,3066.28,1.48,NULL,NULL,1048576,783.33,0,146.05,0,783.24,0,145.95,0,-0.1,0.11
2067.84,0,95867,52540.4,7.17,3068.88,1.48,55165.27,7.55,0,783.33,0,146.07,0,783.23,0,145.97,0,-0.11,0.13
2067.86,0,95868,52803.13,7.19,3072.64,1.49,55472.07,7.57,0,783.33,0,146.06,0,783.24,0,145.96,0,-0.1,0.12
2067.88,0,95869,52574.66,7.17,3074.48,1.48,55258.04,7.56,0,783.35,0,146.04,0,783.26,0,145.95,0,-0.08,0.11
2067.91,0,95870,52366.43,7.16,3073.88,1.48,55094.69,7.55,0,783.35,0,146.01,0,783.27,0,145.93,0,-0.07,0.1
2067.93,0,95871,52232.62,7.16,3070.56,1.48,54990.41,7.54,0,783.37,0,146,0,783.3,0,145.92,0,-0.05,0.09
2067.95,0,95872,52145.3,7.15,3070,1.48,54927.89,7.54,0,783.37,0,145.99,0,783.31,0,145.91,0,-0.05,0.08
2067.97,0,95873,51996.63,7.15,3074.03,1.48,54823.27,7.53,0,783.38,0,145.97,0,783.33,0,145.89,0,-0.03,0.06
2067.99,0,95874,51899.51,7.14,3075.1,1.48,54762.72,7.53,0,783.39,0,145.95,0,783.34,0,145.88,0,-0.02,0.06
2068.01,0,95875,51762.04,7.14,3072.32,1.48,54680.02,7.52,0,783.41,0,145.94,0,783.37,0,145.87,0,0.01,0.04
2068.03,0,95876,51687.57,7.13,3080.93,1.47,54638.14,7.51,0,783.4,0,145.93,0,783.37,0,145.86,0,0,0.04
2068.05,0,95877,51569.2,7.13,3076.68,1.47,54574.78,7.51,0,783.41,0,145.91,0,783.38,0,145.85,0,0.02,0.03
